Apelido,AtletaID,ClubeID,Participou,Pontos,Preco,Rodada,ano,dia,mes
Lucas Fernandes,94931,São Paulo,True,5.0,4.69,26,2017,1.0,10.0
Lucas Fernandes,94931,São Paulo,True,2.1,4.27,27,2017,11.0,10.0
Lucas Fernandes,94931,São Paulo,True,-0.4,3.81,28,2017,14.0,10.0
Lucas Fernandes,94931,São Paulo,True,-0.7,3.7,29,2017,18.0,10.0
Lucas Fernandes,94931,São Paulo,True,8.9,5.29,33,2017,9.0,11.0
Lucas Fernandes,94931,São Paulo,True,0.4,3.93,35,2017,15.0,11.0
Lucas Fernandes,94931,São Paulo,True,0.9,4.0,36,2017,19.0,11.0
Juninho Capixaba,94968,Bahia,True,-0.3,1.51,19,2017,6.0,8.0
Juninho Capixaba,94968,Bahia,True,5.4,2.5,21,2017,20.0,8.0
Juninho Capixaba,94968,Bahia,True,8.1,3.21,22,2017,27.0,8.0
Juninho Capixaba,94968,Bahia,True,-1.1,1.77,23,2017,11.0,9.0
Juninho Capixaba,94968,Bahia,True,0.8,2.06,24,2017,17.0,9.0
Juninho Capixaba,94968,Bahia,True,9.8,3.71,25,2017,24.0,9.0
Juninho Capixaba,94968,Bahia,True,0.3,2.28,26,2017,30.0,9.0
Juninho Capixaba,94968,Bahia,True,0.2,2.26,27,2017,12.0,10.0
Juninho Capixaba,94968,Bahia,True,8.1,3.66,28,2017,15.0,10.0
Juninho Capixaba,94968,Bahia,True,1.2,2.6,29,2017,19.0,10.0
Juninho Capixaba,94968,Bahia,True,6.6,3.55,32,2017,5.0,11.0
Juninho Capixaba,94968,Bahia,True,1.1,2.72,33,2017,8.0,11.0
Juninho Capixaba,94968,Bahia,True,5.6,3.5,34,2017,12.0,11.0
Juninho Capixaba,94968,Bahia,True,2.1,3.01,35,2017,16.0,11.0
Juninho Capixaba,94968,Bahia,True,-0.3,2.61,36,2017,19.0,11.0
Juninho Capixaba,94968,Bahia,True,5.5,3.61,37,2017,26.0,11.0
Juninho Capixaba,94968,Bahia,True,-1.6,2.46,38,2017,3.0,12.0
Dodô,94985,Coritiba,True,8.3,10.69,4,2017,3.0,6.0
Dodô,94985,Coritiba,True,2.7,9.98,5,2017,7.0,6.0
Dodô,94985,Coritiba,True,-0.3,9.23,6,2017,11.0,6.0
Dodô,94985,Coritiba,True,5.5,10.28,7,2017,15.0,6.0
Dodô,94985,Coritiba,True,2.7,9.93,8,2017,18.0,6.0
Dodô,94985,Coritiba,True,1.2,9.64,9,2017,22.0,6.0
Dodô,94985,Coritiba,True,-0.6,8.83,14,2017,16.0,7.0
Dodô,94985,Coritiba,True,3.5,9.34,15,2017,19.0,7.0
Dodô,94985,Coritiba,True,0.5,8.51,22,2017,28.0,8.0
Dodô,94985,Coritiba,True,-1.3,8.07,24,2017,18.0,9.0
Dodô,94985,Coritiba,True,-2.1,7.65,28,2017,15.0,10.0
Dodô,94985,Coritiba,True,6.4,8.83,32,2017,4.0,11.0
Dodô,94985,Coritiba,True,0.7,7.94,33,2017,9.0,11.0
Dodô,94985,Coritiba,True,7.2,9.0,35,2017,16.0,11.0
Dodô,94985,Coritiba,True,-0.6,7.72,36,2017,19.0,11.0
Dodô,94985,Coritiba,True,-2.9,7.28,37,2017,26.0,11.0
Thalis ,95022,Atlético-MG,True,0.2,0.81,7,2017,14.0,6.0
Yago,95126,Atlético-PR,True,-0.9,1.31,7,2017,14.0,6.0
Yago,95126,Atlético-PR,True,-0.9,1.1,11,2017,2.0,7.0
Yago,95126,Atlético-PR,True,1.2,1.44,13,2017,12.0,7.0
Nicolas,95127,Atlético-PR,True,2.2,4.34,7,2017,14.0,6.0
Nicolas,95127,Atlético-PR,True,3.4,4.72,8,2017,17.0,6.0
Nicolas,95127,Atlético-PR,True,1.1,4.34,11,2017,2.0,7.0
Nicolas,95127,Atlético-PR,True,-0.6,4.0,12,2017,9.0,7.0
Nicolas,95127,Atlético-PR,True,-2.3,3.55,13,2017,12.0,7.0
Nicolas,95127,Atlético-PR,True,-0.3,3.27,28,2017,14.0,10.0
Índio,95180,Sport,True,3.7,2.26,17,2017,30.0,7.0
Índio,95180,Sport,True,-0.3,1.7,35,2017,16.0,11.0
Índio,95180,Sport,True,0.0,1.73,37,2017,25.0,11.0
Luquinhas,95263,Fluminense,True,1.2,1.01,30,2017,22.0,10.0
Bruno Xavier,95288,Sport,True,-1.1,0.79,23,2017,10.0,9.0
Marcinho,95332,São Paulo,True,-4.2,3.27,4,2017,4.0,6.0
Marcinho,95332,São Paulo,True,1.0,3.88,5,2017,8.0,6.0
Marcinho,95332,São Paulo,True,0.8,3.82,6,2017,11.0,6.0
Marcinho,95332,São Paulo,True,-0.6,3.45,7,2017,14.0,6.0
Marcinho,95332,São Paulo,True,6.4,4.91,8,2017,18.0,6.0
Marcinho,95332,São Paulo,True,3.4,4.71,9,2017,21.0,6.0
Marcinho,95332,São Paulo,True,2.0,4.61,10,2017,25.0,6.0
Marcinho,95332,São Paulo,True,-1.4,3.95,11,2017,2.0,7.0
Marcinho,95332,São Paulo,True,0.6,4.23,12,2017,9.0,7.0
Marcinho,95332,São Paulo,True,8.1,5.75,13,2017,13.0,7.0
Marcinho,95332,São Paulo,True,-0.7,4.37,14,2017,16.0,7.0
Marcinho,95332,São Paulo,True,-0.5,4.24,15,2017,19.0,7.0
Marcinho,95332,São Paulo,True,-0.9,4.13,16,2017,24.0,7.0
Marcinho,95332,São Paulo,True,2.9,4.71,17,2017,29.0,7.0
Marcinho,95332,São Paulo,True,1.3,4.57,18,2017,3.0,8.0
Marcinho,95332,São Paulo,True,-0.2,4.23,19,2017,6.0,8.0
Marcinho,95332,São Paulo,True,-1.8,3.9,20,2017,13.0,8.0
Marcinho,95332,São Paulo,True,-0.6,3.94,23,2017,9.0,9.0
Marcinho,95332,São Paulo,True,1.1,4.17,26,2017,1.0,10.0
Matheus Jesus,95335,Santos,True,0.0,3.15,25,2017,23.0,9.0
Matheus Jesus,95335,Santos,True,0.2,3.21,26,2017,30.0,9.0
Matheus Jesus,95335,Santos,True,7.6,4.55,27,2017,12.0,10.0
Matheus Jesus,95335,Santos,True,3.2,3.9,28,2017,16.0,10.0
Matheus Jesus,95335,Santos,True,-1.9,3.02,29,2017,19.0,10.0
Matheus Jesus,95335,Santos,True,0.1,3.31,30,2017,22.0,10.0
Matheus Jesus,95335,Santos,True,-0.3,3.19,31,2017,28.0,10.0
Matheus Jesus,95335,Santos,True,0.9,3.34,34,2017,13.0,11.0
Matheus Jesus,95335,Santos,True,-0.8,3.03,37,2017,26.0,11.0
Matheus Jesus,95335,Santos,True,2.8,3.61,38,2017,3.0,12.0
Fabrício,95539,Sport,True,0.0,2.12,1,2017,14.0,5.0
Fabrício,95539,Sport,True,0.3,1.8,4,2017,4.0,6.0
Fabrício,95539,Sport,True,-0.6,1.39,8,2017,18.0,6.0
Fabrício,95539,Sport,True,0.5,1.37,17,2017,30.0,7.0
Orinho,95542,Santos,True,3.8,2.35,24,2017,16.0,9.0
Orinho,95542,Santos,True,6.7,3.02,36,2017,19.0,11.0
Renan Gorne,95543,Botafogo,True,-3.5,0.76,6,2017,11.0,6.0
Pedro,95550,Atlético-GO,True,0.0,0.79,33,2017,9.0,11.0
Messidoro,95562,Cruzeiro,True,0.0,2.53,29,2017,18.0,10.0
Messidoro,95562,Cruzeiro,True,-0.5,2.28,34,2017,12.0,11.0
Messidoro,95562,Cruzeiro,True,-0.9,2.15,36,2017,19.0,11.0
Marcelo,95638,Botafogo,True,6.0,4.08,3,2017,28.0,5.0
Marcelo,95638,Botafogo,True,7.6,4.94,10,2017,26.0,6.0
Marcelo,95638,Botafogo,True,0.1,3.8,11,2017,2.0,7.0
Marcelo,95638,Botafogo,True,5.0,4.54,15,2017,20.0,7.0
Marcelo,95638,Botafogo,True,0.4,3.87,16,2017,23.0,7.0
Marcelo,95638,Botafogo,True,6.4,4.88,19,2017,6.0,8.0
Marcelo,95638,Botafogo,True,6.6,5.14,20,2017,13.0,8.0
Marcelo,95638,Botafogo,True,-0.3,4.05,22,2017,27.0,8.0
Marcelo,95638,Botafogo,True,6.7,5.48,24,2017,16.0,9.0
Marcelo,95638,Botafogo,True,-0.8,4.32,26,2017,1.0,10.0
Marcelo,95638,Botafogo,True,5.3,5.25,29,2017,18.0,10.0
Araruna,95660,São Paulo,True,0.2,1.6,10,2017,25.0,6.0
Araruna,95660,São Paulo,True,0.9,1.73,11,2017,2.0,7.0
Araruna,95660,São Paulo,True,2.4,1.95,19,2017,6.0,8.0
Araruna,95660,São Paulo,True,1.7,1.89,28,2017,14.0,10.0
Araruna,95660,São Paulo,True,0.2,1.63,32,2017,4.0,11.0
Araruna,95660,São Paulo,True,-0.9,1.43,33,2017,9.0,11.0
Araruna,95660,São Paulo,True,5.2,2.46,35,2017,15.0,11.0
Araruna,95660,São Paulo,True,0.7,1.78,37,2017,26.0,11.0
Trauco,95738,Flamengo,True,4.7,5.95,4,2017,4.0,6.0
Trauco,95738,Flamengo,True,6.0,6.3,8,2017,18.0,6.0
Trauco,95738,Flamengo,True,5.7,6.63,9,2017,22.0,6.0
Trauco,95738,Flamengo,True,3.4,6.48,10,2017,25.0,6.0
Trauco,95738,Flamengo,True,4.8,6.91,11,2017,2.0,7.0
Trauco,95738,Flamengo,True,3.3,6.84,12,2017,8.0,7.0
Trauco,95738,Flamengo,True,-2.8,5.68,13,2017,13.0,7.0
Trauco,95738,Flamengo,True,2.4,6.3,15,2017,19.0,7.0
Trauco,95738,Flamengo,True,2.7,6.46,16,2017,22.0,7.0
Trauco,95738,Flamengo,True,3.7,6.62,17,2017,30.0,7.0
Trauco,95738,Flamengo,True,1.4,6.26,19,2017,6.0,8.0
Trauco,95738,Flamengo,True,-5.2,5.03,20,2017,13.0,8.0
Trauco,95738,Flamengo,True,1.7,5.94,23,2017,10.0,9.0
Trauco,95738,Flamengo,True,7.0,6.92,24,2017,17.0,9.0
Trauco,95738,Flamengo,True,1.1,6.05,27,2017,12.0,10.0
Trauco,95738,Flamengo,True,5.0,6.7,28,2017,15.0,10.0
Trauco,95738,Flamengo,True,1.4,6.17,30,2017,22.0,10.0
Trauco,95738,Flamengo,True,3.5,6.48,31,2017,28.0,10.0
Trauco,95738,Flamengo,True,5.0,6.73,36,2017,19.0,11.0
Trauco,95738,Flamengo,True,-1.1,5.7,38,2017,3.0,12.0
Fabián Noguera,95837,Santos,True,5.0,3.49,7,2017,14.0,6.0
Fabián Noguera,95837,Santos,True,4.5,3.76,10,2017,24.0,6.0
Fabián Noguera,95837,Santos,True,0.4,3.14,11,2017,1.0,7.0
Fabián Noguera,95837,Santos,True,12.1,5.29,16,2017,23.0,7.0
Fabián Noguera,95837,Santos,True,4.9,4.43,19,2017,6.0,8.0
Fabián Noguera,95837,Santos,True,2.3,4.08,24,2017,16.0,9.0
Fabián Noguera,95837,Santos,True,-1.2,3.34,37,2017,26.0,11.0
Sander,95843,Sport,True,0.0,1.53,6,2017,10.0,6.0
Sander,95843,Sport,True,5.2,2.99,7,2017,14.0,6.0
Sander,95843,Sport,True,6.7,4.13,8,2017,18.0,6.0
Sander,95843,Sport,True,5.0,4.46,9,2017,21.0,6.0
Sander,95843,Sport,True,7.9,5.66,10,2017,24.0,6.0
Sander,95843,Sport,True,10.4,6.91,11,2017,2.0,7.0
Sander,95843,Sport,True,4.7,6.44,12,2017,10.0,7.0
Sander,95843,Sport,True,5.3,6.84,13,2017,13.0,7.0
Sander,95843,Sport,True,3.5,6.75,14,2017,17.0,7.0
Sander,95843,Sport,True,5.3,7.14,15,2017,20.0,7.0
Sander,95843,Sport,True,0.9,6.53,16,2017,23.0,7.0
Sander,95843,Sport,True,4.0,7.03,17,2017,30.0,7.0
Sander,95843,Sport,True,14.9,9.26,19,2017,5.0,8.0
Sander,95843,Sport,True,-1.7,6.9,26,2017,1.0,10.0
Sander,95843,Sport,True,5.1,7.83,29,2017,19.0,10.0
Sander,95843,Sport,True,8.8,8.51,32,2017,5.0,11.0
Sander,95843,Sport,True,9.8,8.89,33,2017,8.0,11.0
Sander,95843,Sport,True,1.5,7.54,34,2017,12.0,11.0
Sander,95843,Sport,True,6.4,8.44,35,2017,16.0,11.0
Sander,95843,Sport,True,8.4,8.88,36,2017,19.0,11.0
Sander,95843,Sport,True,7.1,8.82,37,2017,25.0,11.0
Sander,95843,Sport,True,10.7,9.52,38,2017,3.0,12.0
Douglas,95876,Vasco,True,-1.2,14.95,4,2017,4.0,6.0
Douglas,95876,Vasco,True,5.8,15.87,5,2017,7.0,6.0
Douglas,95876,Vasco,True,15.8,18.59,6,2017,10.0,6.0
Douglas,95876,Vasco,True,1.8,16.36,7,2017,14.0,6.0
Douglas,95876,Vasco,True,4.3,16.71,8,2017,17.0,6.0
Douglas,95876,Vasco,True,3.6,16.59,9,2017,21.0,6.0
Douglas,95876,Vasco,True,3.3,16.57,10,2017,25.0,6.0
Douglas,95876,Vasco,True,0.6,15.94,11,2017,2.0,7.0
Yan,96055,Coritiba,True,-0.2,0.78,17,2017,30.0,7.0
Yan,96055,Coritiba,True,-1.5,0.79,18,2017,3.0,8.0
Yan,96055,Coritiba,True,0.0,0.8,27,2017,11.0,10.0
Yan,96055,Coritiba,True,1.4,0.94,28,2017,15.0,10.0
Yan,96055,Coritiba,True,6.0,1.78,31,2017,29.0,10.0
Yan,96055,Coritiba,True,-0.2,0.82,32,2017,4.0,11.0
Yan,96055,Coritiba,True,2.6,1.31,33,2017,9.0,11.0
Yan,96055,Coritiba,True,9.6,2.58,34,2017,12.0,11.0
Yan,96055,Coritiba,True,2.4,1.58,37,2017,26.0,11.0
Machado,96089,Grêmio,True,9.7,4.11,3,2017,28.0,5.0
Machado,96089,Grêmio,True,-5.8,2.04,11,2017,1.0,7.0
Machado,96089,Grêmio,True,4.8,2.84,36,2017,19.0,11.0
Machado,96089,Grêmio,True,0.3,2.15,37,2017,26.0,11.0
Machado,96089,Grêmio,True,-0.1,2.07,38,2017,3.0,12.0
Matheus Oliveira,96328,Santos,True,-0.8,1.43,24,2017,16.0,9.0
Matheus Oliveira,96328,Santos,True,-2.0,1.05,37,2017,26.0,11.0
Lima,96340,Grêmio,True,-0.3,1.5,11,2017,1.0,7.0
Ralph,96433,Atlético-MG,True,2.6,1.0,6,2017,11.0,6.0
Ralph,96433,Atlético-MG,True,-0.8,0.77,8,2017,18.0,6.0
Ralph,96433,Atlético-MG,True,2.0,1.04,9,2017,21.0,6.0
Victor Lindenberg,96524,Botafogo,True,0.0,0.78,17,2017,29.0,7.0
Carlinhos,96831,Corinthians,True,0.7,1.71,22,2017,26.0,8.0
Rodrigo Figueiredo,96832,Corinthians,True,0.0,0.79,36,2017,19.0,11.0
Rodrigo Figueiredo,96832,Corinthians,True,5.8,1.79,38,2017,3.0,12.0
Emerson,96870,Ponte Preta,True,-0.8,0.79,32,2017,5.0,11.0
Arthur Gomes,96966,Santos,True,2.9,2.32,5,2017,7.0,6.0
Arthur Gomes,96966,Santos,True,0.0,1.87,9,2017,21.0,6.0
Arthur Gomes,96966,Santos,True,0.9,2.0,11,2017,1.0,7.0
Arthur Gomes,96966,Santos,True,8.6,3.13,32,2017,4.0,11.0
Arthur Gomes,96966,Santos,True,1.3,2.03,33,2017,8.0,11.0
Arthur Gomes,96966,Santos,True,1.8,2.12,34,2017,13.0,11.0
Arthur Gomes,96966,Santos,True,-1.0,1.67,35,2017,16.0,11.0
Arthur Gomes,96966,Santos,True,1.7,2.11,36,2017,19.0,11.0
Arthur Gomes,96966,Santos,True,8.0,3.24,37,2017,26.0,11.0
Mantuan,97315,Corinthians,True,-0.5,0.79,38,2017,3.0,12.0
Gabriel Furtado,97322,Palmeiras,True,-1.5,0.78,10,2017,25.0,6.0
Gabriel Furtado,97322,Palmeiras,True,-2.0,0.79,14,2017,16.0,7.0
Pachu,97352,Botafogo,True,0.7,1.71,5,2017,7.0,6.0
Romercio,97443,Coritiba,True,0.2,1.63,18,2017,3.0,8.0
Thalisson Kelven,97448,Coritiba,True,-0.8,1.2,14,2017,16.0,7.0
Thalisson Kelven,97448,Coritiba,True,0.0,0.99,18,2017,3.0,8.0
Thalisson Kelven,97448,Coritiba,True,1.2,1.04,38,2017,3.0,12.0
Vitor Carvalho,97449,Coritiba,True,-0.3,0.79,38,2017,3.0,12.0
Marcos Calazans,97452,Fluminense,True,9.0,5.35,6,2017,10.0,6.0
Marcos Calazans,97452,Fluminense,True,5.3,5.28,7,2017,15.0,6.0
Marcos Calazans,97452,Fluminense,True,2.2,4.96,8,2017,18.0,6.0
Marcos Calazans,97452,Fluminense,True,10.9,7.0,9,2017,21.0,6.0
Marcos Calazans,97452,Fluminense,True,5.9,6.68,10,2017,25.0,6.0
Marcos Calazans,97452,Fluminense,True,4.5,6.7,11,2017,3.0,7.0
Marcos Calazans,97452,Fluminense,True,8.6,7.78,12,2017,9.0,7.0
Marcos Calazans,97452,Fluminense,True,2.0,6.85,13,2017,12.0,7.0
Marcos Calazans,97452,Fluminense,True,-2.8,5.76,15,2017,20.0,7.0
Marcos Calazans,97452,Fluminense,True,-3.0,5.45,18,2017,2.0,8.0
Marcos Calazans,97452,Fluminense,True,0.0,5.76,19,2017,5.0,8.0
Filigrana,97502,Coritiba,True,0.5,1.65,15,2017,19.0,7.0
Filigrana,97502,Coritiba,True,-0.5,1.48,16,2017,22.0,7.0
Filigrana,97502,Coritiba,True,-2.8,0.97,17,2017,30.0,7.0
Filigrana,97502,Coritiba,True,10.2,3.38,18,2017,3.0,8.0
Filigrana,97502,Coritiba,True,-0.3,1.73,19,2017,6.0,8.0
Filigrana,97502,Coritiba,True,3.1,2.29,21,2017,20.0,8.0
Filigrana,97502,Coritiba,True,0.0,1.84,24,2017,18.0,9.0
Filigrana,97502,Coritiba,True,-0.9,1.67,26,2017,30.0,9.0
Filigrana,97502,Coritiba,True,3.4,2.3,32,2017,4.0,11.0
Shaylon,97520,São Paulo,True,-0.5,0.78,11,2017,2.0,7.0
Shaylon,97520,São Paulo,True,7.7,2.36,12,2017,9.0,7.0
Shaylon,97520,São Paulo,True,0.7,1.71,26,2017,1.0,10.0
Shaylon,97520,São Paulo,True,0.0,1.59,27,2017,11.0,10.0
Shaylon,97520,São Paulo,True,10.4,3.41,29,2017,18.0,10.0
Shaylon,97520,São Paulo,True,2.2,2.25,32,2017,4.0,11.0
Shaylon,97520,São Paulo,True,1.6,2.19,33,2017,9.0,11.0
Shaylon,97520,São Paulo,True,2.6,2.37,36,2017,19.0,11.0
Shaylon,97520,São Paulo,True,8.2,3.4,37,2017,26.0,11.0
Shaylon,97520,São Paulo,True,4.3,2.86,38,2017,3.0,12.0
Matheus Alessandro,97527,Fluminense,True,0.8,1.01,4,2017,3.0,6.0
Matheus Alessandro,97527,Fluminense,True,1.0,1.1,6,2017,10.0,6.0
Matheus Alessandro,97527,Fluminense,True,6.6,2.28,13,2017,12.0,7.0
Matheus Alessandro,97527,Fluminense,True,0.2,1.4,16,2017,23.0,7.0
Matheus Alessandro,97527,Fluminense,True,4.2,2.11,19,2017,5.0,8.0
Matheus Alessandro,97527,Fluminense,True,1.6,1.76,21,2017,21.0,8.0
Matheus Alessandro,97527,Fluminense,True,-0.8,1.38,22,2017,26.0,8.0
Matheus Alessandro,97527,Fluminense,True,1.2,1.64,28,2017,15.0,10.0
Matheus Alessandro,97527,Fluminense,True,0.5,1.51,31,2017,29.0,10.0
Matheus Alessandro,97527,Fluminense,True,10.2,3.24,32,2017,4.0,11.0
Matheus Alessandro,97527,Fluminense,True,4.4,2.45,33,2017,9.0,11.0
Matheus Alessandro,97527,Fluminense,True,-1.5,1.48,34,2017,12.0,11.0
Matheus Alessandro,97527,Fluminense,True,0.7,1.83,35,2017,15.0,11.0
Matheus Alessandro,97527,Fluminense,True,1.7,2.01,36,2017,20.0,11.0
Matheus Alessandro,97527,Fluminense,True,0.4,1.81,37,2017,25.0,11.0
Matheus Alessandro,97527,Fluminense,True,5.1,2.62,38,2017,3.0,12.0
Frazan,97528,Fluminense,True,1.3,1.85,14,2017,16.0,7.0
Frazan,97528,Fluminense,True,-0.9,1.42,15,2017,20.0,7.0
Frazan,97528,Fluminense,True,-1.1,1.34,16,2017,23.0,7.0
Frazan,97528,Fluminense,True,-2.5,0.89,24,2017,17.0,9.0
Frazan,97528,Fluminense,True,-2.6,0.79,25,2017,24.0,9.0
Frazan,97528,Fluminense,True,-0.7,1.06,26,2017,1.0,10.0
Jean Pineda,97532,Vitória,True,-0.1,2.38,3,2017,27.0,5.0
Marcio,97538,Coritiba,True,15.7,7.8,4,2017,3.0,6.0
Marcio,97538,Coritiba,True,8.4,7.99,5,2017,7.0,6.0
Marcio,97538,Coritiba,True,-0.3,6.66,6,2017,11.0,6.0
Marcio,97538,Coritiba,True,5.1,7.73,7,2017,15.0,6.0
Marcio,97538,Coritiba,True,2.3,7.42,8,2017,18.0,6.0
Marcio,97538,Coritiba,True,2.6,7.56,9,2017,22.0,6.0
Marcio,97538,Coritiba,True,-0.7,6.95,10,2017,25.0,6.0
Marcio,97538,Coritiba,True,1.7,7.3,11,2017,2.0,7.0
Marcio,97538,Coritiba,True,3.1,7.63,12,2017,10.0,7.0
Marcio,97538,Coritiba,True,-2.8,6.5,13,2017,13.0,7.0
Marcio,97538,Coritiba,True,2.0,7.01,15,2017,19.0,7.0
Marcio,97538,Coritiba,True,-1.3,6.44,16,2017,22.0,7.0
Marcio,97538,Coritiba,True,0.9,6.65,17,2017,30.0,7.0
Marcio,97538,Coritiba,True,-0.3,6.51,18,2017,3.0,8.0
Marcio,97538,Coritiba,True,3.6,7.08,19,2017,6.0,8.0
Marcio,97538,Coritiba,True,0.9,6.67,20,2017,12.0,8.0
Marcio,97538,Coritiba,True,3.6,7.05,21,2017,20.0,8.0
Marcio,97538,Coritiba,True,-1.4,6.28,22,2017,28.0,8.0
Marcio,97538,Coritiba,True,-3.0,5.37,36,2017,19.0,11.0
Murilo,97653,Cruzeiro,True,1.1,1.06,5,2017,8.0,6.0
Murilo,97653,Cruzeiro,True,2.6,1.55,6,2017,11.0,6.0
Murilo,97653,Cruzeiro,True,-0.4,1.07,7,2017,14.0,6.0
Murilo,97653,Cruzeiro,True,-1.5,0.77,9,2017,22.0,6.0
Murilo,97653,Cruzeiro,True,1.4,1.18,12,2017,9.0,7.0
Murilo,97653,Cruzeiro,True,3.3,1.64,13,2017,12.0,7.0
Murilo,97653,Cruzeiro,True,-1.6,0.81,14,2017,16.0,7.0
Murilo,97653,Cruzeiro,True,3.0,1.61,15,2017,20.0,7.0
Murilo,97653,Cruzeiro,True,1.4,1.44,16,2017,23.0,7.0
Murilo,97653,Cruzeiro,True,6.6,2.47,17,2017,30.0,7.0
Murilo,97653,Cruzeiro,True,6.3,2.73,18,2017,3.0,8.0
Murilo,97653,Cruzeiro,True,9.3,3.49,19,2017,6.0,8.0
Murilo,97653,Cruzeiro,True,3.5,2.74,21,2017,20.0,8.0
Murilo,97653,Cruzeiro,True,2.8,2.75,22,2017,27.0,8.0
Murilo,97653,Cruzeiro,True,-0.7,2.18,23,2017,10.0,9.0
Murilo,97653,Cruzeiro,True,5.3,3.24,24,2017,17.0,9.0
Murilo,97653,Cruzeiro,True,0.8,2.44,30,2017,22.0,10.0
Murilo,97653,Cruzeiro,True,-1.4,2.04,31,2017,30.0,10.0
Murilo,97653,Cruzeiro,True,7.6,3.6,32,2017,5.0,11.0
Murilo,97653,Cruzeiro,True,5.0,3.31,33,2017,8.0,11.0
Murilo,97653,Cruzeiro,True,2.0,2.85,34,2017,12.0,11.0
Murilo,97653,Cruzeiro,True,5.3,3.46,36,2017,19.0,11.0
Murilo,97653,Cruzeiro,True,-0.5,2.54,38,2017,3.0,12.0
Yuri,97769,Ponte Preta,True,0.0,0.87,5,2017,8.0,6.0
Yuri,97769,Ponte Preta,True,1.4,1.05,13,2017,12.0,7.0
Nonoca,97856,Cruzeiro,True,0.5,1.68,13,2017,12.0,7.0
Nonoca,97856,Cruzeiro,True,1.7,1.93,14,2017,16.0,7.0
Nonoca,97856,Cruzeiro,True,1.1,1.82,19,2017,6.0,8.0
Nonoca,97856,Cruzeiro,True,4.0,2.4,20,2017,13.0,8.0
Nonoca,97856,Cruzeiro,True,0.7,1.91,22,2017,27.0,8.0
Nonoca,97856,Cruzeiro,True,5.8,2.83,25,2017,24.0,9.0
Jhemerson,97863,Vitória,True,-0.4,3.43,14,2017,16.0,7.0
Jhemerson,97863,Vitória,True,0.0,3.37,16,2017,22.0,7.0
Jhemerson,97863,Vitória,True,2.1,3.62,20,2017,12.0,8.0
Matheus Anjos,97879,Atlético-PR,True,0.6,1.69,10,2017,25.0,6.0
Matheus Anjos,97879,Atlético-PR,True,-1.4,1.27,11,2017,2.0,7.0
Matheus Anjos,97879,Atlético-PR,True,-3.3,0.79,13,2017,12.0,7.0
Matheus Anjos,97879,Atlético-PR,True,1.8,1.48,16,2017,23.0,7.0
Matheus Anjos,97879,Atlético-PR,True,-0.6,1.08,24,2017,17.0,9.0
Matheus Anjos,97879,Atlético-PR,True,1.6,1.46,26,2017,1.0,10.0
Rodrigo Pelezinho,98184,Chapecoense,True,0.0,1.59,28,2017,15.0,10.0
Rodrigo Pelezinho,98184,Chapecoense,True,0.0,1.49,36,2017,19.0,11.0
Rodrigo Pelezinho,98184,Chapecoense,True,-0.3,1.42,38,2017,3.0,12.0
Bruno Guimarães,98352,Atlético-PR,True,-3.0,0.77,8,2017,17.0,6.0
Bruno Guimarães,98352,Atlético-PR,True,-0.8,0.79,12,2017,9.0,7.0
Wendel,98402,Fluminense,True,1.2,10.95,4,2017,3.0,6.0
Wendel,98402,Fluminense,True,4.8,11.2,6,2017,10.0,6.0
Wendel,98402,Fluminense,True,0.1,10.21,7,2017,15.0,6.0
Wendel,98402,Fluminense,True,15.9,13.6,8,2017,18.0,6.0
Wendel,98402,Fluminense,True,10.4,13.5,10,2017,25.0,6.0
Wendel,98402,Fluminense,True,4.8,12.82,11,2017,3.0,7.0
Wendel,98402,Fluminense,True,2.4,12.36,13,2017,12.0,7.0
Wendel,98402,Fluminense,True,11.6,14.23,14,2017,16.0,7.0
Wendel,98402,Fluminense,True,0.9,12.3,15,2017,20.0,7.0
Wendel,98402,Fluminense,True,7.2,13.56,16,2017,23.0,7.0
Wendel,98402,Fluminense,True,2.1,12.74,18,2017,2.0,8.0
Wendel,98402,Fluminense,True,11.7,14.35,19,2017,5.0,8.0
Wendel,98402,Fluminense,True,7.9,14.01,20,2017,14.0,8.0
Wendel,98402,Fluminense,True,-1.1,12.32,21,2017,21.0,8.0
Wendel,98402,Fluminense,True,-0.1,12.52,22,2017,26.0,8.0
Wendel,98402,Fluminense,True,11.3,14.55,23,2017,10.0,9.0
Wendel,98402,Fluminense,True,-2.9,12.17,24,2017,17.0,9.0
Wendel,98402,Fluminense,True,-0.1,12.48,25,2017,24.0,9.0
Wendel,98402,Fluminense,True,2.7,13.05,26,2017,1.0,10.0
Wendel,98402,Fluminense,True,-2.4,11.94,28,2017,15.0,10.0
Wendel,98402,Fluminense,True,1.0,12.27,30,2017,22.0,10.0
Wendel,98402,Fluminense,True,-1.6,11.65,32,2017,4.0,11.0
Wendel,98402,Fluminense,True,2.6,12.32,33,2017,9.0,11.0
Wendel,98402,Fluminense,True,2.4,12.17,34,2017,12.0,11.0
Wendel,98402,Fluminense,True,4.6,12.61,35,2017,15.0,11.0
Wendel,98402,Fluminense,True,-0.3,11.75,36,2017,20.0,11.0
Wendel,98402,Fluminense,True,5.3,12.69,37,2017,25.0,11.0
Wendel,98402,Fluminense,True,7.4,13.04,38,2017,3.0,12.0
Pedrinho,98706,Corinthians,True,1.0,1.03,5,2017,7.0,6.0
Pedrinho,98706,Corinthians,True,-0.6,0.77,8,2017,18.0,6.0
